"country","subject","Unit","Date","Value"
"Estonia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",2.742
"Estonia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",0.198
"Estonia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",10.606
"Estonia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",4.114
"Estonia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",4.445
"Estonia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",6.744
"Estonia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",4.218
"Ethiopia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",33.232
"Ethiopia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",8.134
"Ethiopia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",8.479
"Ethiopia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",44.371
"Ethiopia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",11.656
"Ethiopia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",13.558
"Ethiopia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",17.245
"Ethiopia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",24.132
"Fiji","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",7.282
"Fiji","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",3.689
"Fiji","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",3.655
"Fiji","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",7.726
"Fiji","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",2.303
"Fiji","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",2.525
"Fiji","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",4.811
"Fiji","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",3.416
"Finland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",3.324
"Finland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",1.686
"Finland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",1.635
"Finland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",3.914
"Finland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",0.771
"Finland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",1.275
"Finland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",1.584
"Finland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",3.162
"France","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",2.291
"France","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",1.733
"France","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",0.103
"France","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",3.161
"France","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",1.899
"France","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",1.915
"France","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",1.608
"France","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",2.218
"FYR Macedonia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",3.902
"FYR Macedonia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",1.509
"FYR Macedonia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",-0.814
"FYR Macedonia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",8.356
"FYR Macedonia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",0.492
"FYR Macedonia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",3.207
"FYR Macedonia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",2.257
"FYR Macedonia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",3.314
"Gabon","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",1.262
"Gabon","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",1.447
"Gabon","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",1.885
"Gabon","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",5.263
"Gabon","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",1.171
"Gabon","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",-1.406
"Gabon","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",-1.021
"Gabon","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",2.683
"Georgia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",8.543
"Georgia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",7.109
"Georgia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",1.727
"Georgia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",10.007
"Georgia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",8.258
"Georgia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",9.161
"Georgia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",9.246
"Georgia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",-0.944
"Germany","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",2.498
"Germany","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",1.158
"Germany","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",0.226
"Germany","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",2.738
"Germany","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",1.92
"Germany","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",1.784
"Germany","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",2.285
"Germany","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",2.13
"Ghana","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",7.676
"Ghana","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",6.698
"Ghana","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",13.139
"Ghana","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",16.505
"Ghana","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",15.095
"Ghana","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",11.683
"Ghana","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",10.729
"Ghana","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",7.072
"Greece","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",3.33
"Greece","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",4.713
"Greece","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",1.21
"Greece","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",4.153
"Greece","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",3.545
"Greece","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",3.196
"Greece","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",2.895
"Greece","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",1.502
"Grenada","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",3.033
"Grenada","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",3.437
"Grenada","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",-0.309
"Grenada","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",8.033
"Grenada","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",3.476
"Grenada","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",4.252
"Grenada","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",3.859
"Grenada","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",2.411
"Guatemala","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",6.215
"Guatemala","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",3.86
"Guatemala","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",1.86
"Guatemala","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",11.355
"Guatemala","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",9.107
"Guatemala","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",6.562
"Guatemala","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",6.822
"Guatemala","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",3.783
"Guinea","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",21.351
"Guinea","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",15.466
"Guinea","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",4.682
"Guinea","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",18.367
"Guinea","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",31.358
"Guinea","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",34.702
"Guinea","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",22.861
"Guinea","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",15.227
"Guinea-Bissau","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",5.055
"Guinea-Bissau","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",1.071
"Guinea-Bissau","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",-1.637
"Guinea-Bissau","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",10.445
"Guinea-Bissau","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",3.246
"Guinea-Bissau","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",0.713
"Guinea-Bissau","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",4.627
"Guinea-Bissau","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",2.061
"Guyana","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",4.955
"Guyana","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",3.73
"Guyana","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",2.952
"Guyana","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",8.102
"Guyana","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",6.925
"Guyana","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",6.677
"Guyana","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",12.2
"Guyana","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",2.417
"Haiti","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",7.385
"Haiti","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",4.136
"Haiti","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",3.429
"Haiti","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",14.381
"Haiti","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",16.762
"Haiti","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",14.21
"Haiti","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",8.958
"Haiti","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",6.78
"Honduras","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",6.762
"Honduras","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",4.699
"Honduras","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",5.496
"Honduras","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",11.403
"Honduras","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",8.809
"Honduras","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",5.578
"Honduras","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",6.936
"Honduras","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",5.218
"Hong Kong SAR","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",5.281
"Hong Kong SAR","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",2.312
"Hong Kong SAR","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",0.588
"Hong Kong SAR","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",4.273
"Hong Kong SAR","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",0.905
"Hong Kong SAR","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",2.025
"Hong Kong SAR","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",2.021
"Hong Kong SAR","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",4.073
"Hungary","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",3.957
"Hungary","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",4.881
"Hungary","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",4.209
"Hungary","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",6.066
"Hungary","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",3.551
"Hungary","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",3.878
"Hungary","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",7.935
"Hungary","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",5.706
"Iceland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",4.001
"Iceland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",5.396
"Iceland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",12.003
"Iceland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",12.678
"Iceland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",4
"Iceland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",6.676
"Iceland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",5.064
"Iceland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",5.186
"India","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",9.473
"India","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",9.497
"India","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",10.614
"India","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",9.197
"India","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",4.411
"India","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",6.957
"India","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",5.927
"India","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",10.209
"Indonesia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",5.344
"Indonesia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",5.14
"Indonesia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",5.047
"Indonesia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",9.777
"Indonesia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",10.459
"Indonesia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",13.104
"Indonesia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",6.662
"Indonesia","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",3.981
"Iraq","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",5.604
"Iraq","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",2.445
"Iraq","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",-2.194
"Iraq","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",2.668
"Iraq","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",36.959
"Iraq","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",53.248
"Iraq","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",30.821
"Iraq","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",6.089
"Ireland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",1.186
"Ireland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",-1.572
"Ireland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",-1.706
"Ireland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",3.108
"Ireland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",2.18
"Ireland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",2.7
"Ireland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",2.873
"Ireland","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",1.922
"Islamic Republic of Iran","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",21.492
"Islamic Republic of Iran","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",12.365
"Islamic Republic of Iran","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",10.788
"Islamic Republic of Iran","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",25.316
"Islamic Republic of Iran","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",10.346
"Islamic Republic of Iran","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",11.888
"Islamic Republic of Iran","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",18.444
"Islamic Republic of Iran","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",30.5
"Israel","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",3.45
"Israel","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",2.694
"Israel","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",3.317
"Israel","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",4.594
"Israel","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",1.329
"Israel","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",2.107
"Israel","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",0.516
"Israel","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",1.708
"Italy","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",2.902
"Italy","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",1.639
"Italy","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",0.764
"Italy","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",3.5
"Italy","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",2.206
"Italy","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",2.217
"Italy","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",2.038
"Italy","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",3.304
"Jamaica","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",7.525
"Jamaica","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",12.613
"Jamaica","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",9.578
"Jamaica","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",22.007
"Jamaica","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",13.419
"Jamaica","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",8.924
"Jamaica","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",9.17
"Jamaica","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",6.897
"Japan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",-0.287
"Japan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",-0.719
"Japan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",-1.342
"Japan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",1.378
"Japan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",-0.274
"Japan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",0.243
"Japan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",0.061
"Japan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",-0.037
"Jordan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",4.409
"Jordan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",5.002
"Jordan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",-0.672
"Jordan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",13.944
"Jordan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",3.491
"Jordan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",6.255
"Jordan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",4.655
"Jordan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",4.647
"Kazakhstan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",8.329
"Kazakhstan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",7.126
"Kazakhstan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",7.296
"Kazakhstan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",17.149
"Kazakhstan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",7.541
"Kazakhstan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",8.575
"Kazakhstan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",10.783
"Kazakhstan","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",5.119
"Kenya","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",14.022
"Kenya","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",4.309
"Kenya","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",10.552
"Kenya","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",15.101
"Kenya","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",7.823
"Kenya","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",6.041
"Kenya","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",4.265
"Kenya","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",9.378
"Kiribati","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",1.497
"Kiribati","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",-3.9
"Kiribati","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",9.816
"Kiribati","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",13.665
"Kiribati","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",-0.351
"Kiribati","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",-0.997
"Kiribati","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",3.593
"Kiribati","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",-3.049
"Korea","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",4.026
"Korea","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",2.939
"Korea","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",2.757
"Korea","Inflation, average consumer prices (Percent change)","Percent change","1/1/2008 12:00:00 AM",4.674
"Korea","Inflation, average consumer prices (Percent change)","Percent change","1/1/2005 12:00:00 AM",2.754
"Korea","Inflation, average consumer prices (Percent change)","Percent change","1/1/2006 12:00:00 AM",2.242
"Korea","Inflation, average consumer prices (Percent change)","Percent change","1/1/2007 12:00:00 AM",2.535
"Korea","Inflation, average consumer prices (Percent change)","Percent change","1/1/2012 12:00:00 AM",2.187
"Kuwait","Inflation, average consumer prices (Percent change)","Percent change","1/1/2011 12:00:00 AM",4.905
"Kuwait","Inflation, average consumer prices (Percent change)","Percent change","1/1/2010 12:00:00 AM",4.496
"Kuwait","Inflation, average consumer prices (Percent change)","Percent change","1/1/2009 12:00:00 AM",4.61
