"country","subject","Unit","Date","Value"
"Niger","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",3.65
"Niger","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",4.29
"Niger","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",6.69
"Nigeria","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",418.834
"Nigeria","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",373.839
"Nigeria","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",268.945
"Nigeria","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",321.891
"Nigeria","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",160.747
"Nigeria","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",213.312
"Nigeria","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",253.401
"Nigeria","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",467.119
"Norway","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",490.807
"Norway","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",420.946
"Norway","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",378.849
"Norway","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",453.885
"Norway","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",304.06
"Norway","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",340.042
"Norway","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",393.48
"Norway","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",500.03
"Oman","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",67.707
"Oman","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",56.828
"Oman","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",46.714
"Oman","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",59.251
"Oman","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",30.171
"Oman","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",36.142
"Oman","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",40.765
"Oman","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",75.433
"Pakistan","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",213.626
"Pakistan","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",177.622
"Pakistan","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",169.745
"Pakistan","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",171.195
"Pakistan","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",118.598
"Pakistan","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",137.266
"Pakistan","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",152.46
"Pakistan","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",225.06
"Palau","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",0.217
"Palau","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",0.197
"Palau","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",0.198
"Palau","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",0.213
"Palau","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",0.206
"Palau","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",0.209
"Palau","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",0.212
"Palau","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",0.232
"Panama","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",31.32
"Panama","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",27.053
"Panama","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",24.163
"Panama","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",23.002
"Panama","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",15.465
"Panama","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",17.137
"Panama","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",19.794
"Panama","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",35.938
"Papua New Guinea","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",12.873
"Papua New Guinea","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",9.716
"Papua New Guinea","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",8.105
"Papua New Guinea","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",8
"Papua New Guinea","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",4.866
"Papua New Guinea","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",5.528
"Papua New Guinea","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",6.341
"Papua New Guinea","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",15.391
"Paraguay","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",23.343
"Paraguay","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",20.674
"Paraguay","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",15.934
"Paraguay","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",18.503
"Paraguay","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",8.74
"Paraguay","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",10.646
"Paraguay","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",13.795
"Paraguay","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",24.937
"Peru","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",170.602
"Peru","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",148.558
"Peru","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",121.22
"Peru","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",121.616
"Peru","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",74.389
"Peru","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",87.572
"Peru","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",102.19
"Peru","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",192.673
"Philippines","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",224.143
"Philippines","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",199.591
"Philippines","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",168.485
"Philippines","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",173.603
"Philippines","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",103.074
"Philippines","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",122.211
"Philippines","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",149.36
"Philippines","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",250.24
"Poland","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",515.516
"Poland","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",469.642
"Poland","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",431.254
"Poland","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",529.417
"Poland","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",303.93
"Poland","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",341.603
"Poland","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",425.543
"Poland","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",490.689
"Portugal","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",238.106
"Portugal","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",229.366
"Portugal","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",234.727
"Portugal","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",253.11
"Portugal","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",192.181
"Portugal","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",201.978
"Portugal","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",232.075
"Portugal","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",212.258
"Qatar","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",169.805
"Qatar","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",125.122
"Qatar","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",97.798
"Qatar","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",115.27
"Qatar","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",44.53
"Qatar","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",60.882
"Qatar","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",79.712
"Qatar","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",189.945
"Republic of Congo","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",14.433
"Republic of Congo","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",12.029
"Republic of Congo","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",9.618
"Republic of Congo","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",11.915
"Republic of Congo","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",6.098
"Republic of Congo","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",7.738
"Republic of Congo","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",8.407
"Republic of Congo","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",13.678
"Romania","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",183.561
"Romania","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",164.781
"Romania","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",164.948
"Romania","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",205.79
"Romania","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",99.794
"Romania","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",122.696
"Romania","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",170.755
"Romania","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",169.177
"Russia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",1904.79
"Russia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",1524.915
"Russia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",1222.645
"Russia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",1660.846
"Russia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",763.704
"Russia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",989.932
"Russia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",1299.703
"Russia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",2017.469
"Rwanda","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",6.407
"Rwanda","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",5.625
"Rwanda","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",5.209
"Rwanda","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",4.676
"Rwanda","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",2.589
"Rwanda","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",3.108
"Rwanda","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",3.707
"Rwanda","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",7.291
"Samoa","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",0.759
"Samoa","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",0.657
"Samoa","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",0.608
"Samoa","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",0.641
"Samoa","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",0.49
"Samoa","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",0.513
"Samoa","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",0.585
"Samoa","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",0.805
"San Marino","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",2.056
"San Marino","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",2.143
"San Marino","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",2.369
"San Marino","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",2.765
"San Marino","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",1.962
"San Marino","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",2.095
"San Marino","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",2.491
"San Marino","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",1.802
"São Tomé and Príncipe","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",0.248
"São Tomé and Príncipe","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",0.201
"São Tomé and Príncipe","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",0.196
"São Tomé and Príncipe","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",0.183
"São Tomé and Príncipe","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",0.123
"São Tomé and Príncipe","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",0.135
"São Tomé and Príncipe","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",0.144
"São Tomé and Príncipe","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",0.264
"Saudi Arabia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",669.507
"Saudi Arabia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",526.811
"Saudi Arabia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",429.098
"Saudi Arabia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",519.796
"Saudi Arabia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",328.205
"Saudi Arabia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",376.398
"Saudi Arabia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",415.687
"Saudi Arabia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",733.956
"Senegal","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",14.37
"Senegal","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",12.937
"Senegal","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",12.846
"Senegal","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",13.449
"Senegal","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",8.722
"Senegal","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",9.367
"Senegal","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",11.301
"Senegal","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",14.041
"Serbia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",43.774
"Serbia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",36.677
"Serbia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",40.244
"Serbia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",47.669
"Serbia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",25.064
"Serbia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",29.329
"Serbia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",39.155
"Serbia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",38.094
"Seychelles","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",1.075
"Seychelles","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",0.97
"Seychelles","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",0.847
"Seychelles","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",0.967
"Seychelles","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",0.919
"Seychelles","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",1.016
"Seychelles","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",1.034
"Seychelles","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",1.129
"Sierra Leone","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",2.933
"Sierra Leone","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",2.578
"Sierra Leone","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",2.454
"Sierra Leone","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",2.511
"Sierra Leone","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",1.649
"Sierra Leone","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",1.887
"Sierra Leone","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",2.158
"Sierra Leone","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",3.788
"Singapore","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",274.065
"Singapore","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",236.42
"Singapore","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",192.406
"Singapore","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",192.231
"Singapore","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",127.418
"Singapore","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",147.794
"Singapore","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",179.981
"Singapore","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",286.908
"Slovak Republic","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",95.971
"Slovak Republic","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",87.438
"Slovak Republic","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",87.46
"Slovak Republic","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",94.711
"Slovak Republic","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",47.976
"Slovak Republic","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",55.915
"Slovak Republic","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",75.143
"Slovak Republic","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",91.399
"Slovenia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",51.299
"Slovenia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",48.06
"Slovenia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",50.372
"Slovenia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",55.853
"Slovenia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",36.401
"Slovenia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",39.624
"Slovenia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",48.181
"Slovenia","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",46.288
"Solomon Islands","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",0.869
"Solomon Islands","Gross domestic product, current prices (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",0.682
